feature,importance,fold
ELEVATORS_AVG,12,9
ENTRANCES_AVG,30,9
FLOORSMAX_AVG,32,9
FLOORSMIN_AVG,18,9
LANDAREA_AVG,55,9
LIVINGAPARTMENTS_AVG,35,9
LIVINGAREA_AVG,51,9
NONLIVINGAPARTMENTS_AVG,20,9
NONLIVINGAREA_AVG,45,9
APARTMENTS_MODE,70,9
BASEMENTAREA_MODE,51,9
YEARS_BEGINEXPLUATATION_MODE,68,9
YEARS_BUILD_MODE,24,9
COMMONAREA_MODE,41,9
ELEVATORS_MODE,8,9
ENTRANCES_MODE,17,9
FLOORSMAX_MODE,12,9
FLOORSMIN_MODE,11,9
LANDAREA_MODE,69,9
LIVINGAPARTMENTS_MODE,43,9
LIVINGAREA_MODE,56,9
NONLIVINGAPARTMENTS_MODE,11,9
NONLIVINGAREA_MODE,38,9
APARTMENTS_MEDI,37,9
BASEMENTAREA_MEDI,29,9
YEARS_BEGINEXPLUATATION_MEDI,88,9
YEARS_BUILD_MEDI,21,9
COMMONAREA_MEDI,39,9
ELEVATORS_MEDI,11,9
ENTRANCES_MEDI,29,9
FLOORSMAX_MEDI,13,9
FLOORSMIN_MEDI,14,9
LANDAREA_MEDI,56,9
LIVINGAPARTMENTS_MEDI,35,9
LIVINGAREA_MEDI,51,9
NONLIVINGAPARTMENTS_MEDI,16,9
NONLIVINGAREA_MEDI,24,9
TOTALAREA_MODE,121,9
OBS_30_CNT_SOCIAL_CIRCLE,40,9
DEF_30_CNT_SOCIAL_CIRCLE,77,9
OBS_60_CNT_SOCIAL_CIRCLE,57,9
DEF_60_CNT_SOCIAL_CIRCLE,68,9
DAYS_LAST_PHONE_CHANGE,252,9
FLAG_DOCUMENT_2,0,9
FLAG_DOCUMENT_3,77,9
FLAG_DOCUMENT_4,0,9
FLAG_DOCUMENT_5,1,9
FLAG_DOCUMENT_6,4,9
FLAG_DOCUMENT_7,0,9
FLAG_DOCUMENT_8,5,9
FLAG_DOCUMENT_9,0,9
FLAG_DOCUMENT_10,0,9
FLAG_DOCUMENT_11,0,9
FLAG_DOCUMENT_12,0,9
FLAG_DOCUMENT_13,0,9
FLAG_DOCUMENT_14,0,9
FLAG_DOCUMENT_15,0,9
FLAG_DOCUMENT_16,34,9
FLAG_DOCUMENT_17,0,9
FLAG_DOCUMENT_18,47,9
FLAG_DOCUMENT_19,0,9
FLAG_DOCUMENT_20,0,9
FLAG_DOCUMENT_21,0,9
AMT_REQ_CREDIT_BUREAU_HOUR,0,9
AMT_REQ_CREDIT_BUREAU_DAY,2,9
AMT_REQ_CREDIT_BUREAU_WEEK,18,9
AMT_REQ_CREDIT_BUREAU_MON,14,9
AMT_REQ_CREDIT_BUREAU_QRT,69,9
AMT_REQ_CREDIT_BUREAU_YEAR,68,9
NAME_CONTRACT_TYPE_Cashloans,100,9
NAME_CONTRACT_TYPE_Revolvingloans,3,9
NAME_TYPE_SUITE_Children,0,9
NAME_TYPE_SUITE_Family,6,9
NAME_TYPE_SUITE_Groupofpeople,0,9
NAME_TYPE_SUITE_Other_A,0,9
NAME_TYPE_SUITE_Other_B,0,9
NAME_TYPE_SUITE_Spousepartner,8,9
NAME_TYPE_SUITE_Unaccompanied,10,9
NAME_INCOME_TYPE_Businessman,0,9
NAME_INCOME_TYPE_Commercialassociate,31,9
NAME_INCOME_TYPE_Maternityleave,0,9
NAME_INCOME_TYPE_Pensioner,0,9
NAME_INCOME_TYPE_Stateservant,28,9
NAME_INCOME_TYPE_Student,0,9
NAME_INCOME_TYPE_Unemployed,0,9
NAME_INCOME_TYPE_Working,34,9
NAME_EDUCATION_TYPE_Academicdegree,0,9
NAME_EDUCATION_TYPE_Highereducation,65,9
NAME_EDUCATION_TYPE_Incompletehigher,16,9
NAME_EDUCATION_TYPE_Lowersecondary,10,9
NAME_EDUCATION_TYPE_Secondarysecondaryspecial,50,9
NAME_FAMILY_STATUS_Civilmarriage,6,9
NAME_FAMILY_STATUS_Married,124,9
NAME_FAMILY_STATUS_Separated,10,9
NAME_FAMILY_STATUS_Singlenotmarried,7,9
NAME_FAMILY_STATUS_Unknown,0,9
NAME_FAMILY_STATUS_Widow,5,9
NAME_HOUSING_TYPE_Coopapartment,0,9
NAME_HOUSING_TYPE_Houseapartment,16,9
NAME_HOUSING_TYPE_Municipalapartment,5,9
NAME_HOUSING_TYPE_Officeapartment,21,9
NAME_HOUSING_TYPE_Rentedapartment,6,9
NAME_HOUSING_TYPE_Withparents,3,9
OCCUPATION_TYPE_Accountants,20,9
OCCUPATION_TYPE_Cleaningstaff,0,9
OCCUPATION_TYPE_Cookingstaff,0,9
OCCUPATION_TYPE_Corestaff,44,9
OCCUPATION_TYPE_Drivers,36,9
OCCUPATION_TYPE_HRstaff,0,9
OCCUPATION_TYPE_Highskilltechstaff,35,9
OCCUPATION_TYPE_ITstaff,0,9
OCCUPATION_TYPE_Laborers,15,9
OCCUPATION_TYPE_LowskillLaborers,11,9
OCCUPATION_TYPE_Managers,3,9
OCCUPATION_TYPE_Medicinestaff,20,9
OCCUPATION_TYPE_Privateservicestaff,0,9
OCCUPATION_TYPE_Realtyagents,0,9
OCCUPATION_TYPE_Salesstaff,4,9
OCCUPATION_TYPE_Secretaries,0,9
OCCUPATION_TYPE_Securitystaff,1,9
OCCUPATION_TYPE_Waitersbarmenstaff,0,9
WEEKDAY_APPR_PROCESS_START_FRIDAY,17,9
WEEKDAY_APPR_PROCESS_START_MONDAY,29,9
WEEKDAY_APPR_PROCESS_START_SATURDAY,27,9
WEEKDAY_APPR_PROCESS_START_SUNDAY,11,9
WEEKDAY_APPR_PROCESS_START_THURSDAY,0,9
WEEKDAY_APPR_PROCESS_START_TUESDAY,17,9
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,13,9
ORGANIZATION_TYPE_Advertising,0,9
ORGANIZATION_TYPE_Agriculture,0,9
ORGANIZATION_TYPE_Bank,26,9
ORGANIZATION_TYPE_BusinessEntityType1,6,9
ORGANIZATION_TYPE_BusinessEntityType2,0,9
ORGANIZATION_TYPE_BusinessEntityType3,45,9
ORGANIZATION_TYPE_Cleaning,0,9
ORGANIZATION_TYPE_Construction,46,9
ORGANIZATION_TYPE_Culture,0,9
ORGANIZATION_TYPE_Electricity,0,9
ORGANIZATION_TYPE_Emergency,0,9
ORGANIZATION_TYPE_Government,3,9
ORGANIZATION_TYPE_Hotel,0,9
ORGANIZATION_TYPE_Housing,0,9
ORGANIZATION_TYPE_Industrytype1,0,9
ORGANIZATION_TYPE_Industrytype10,0,9
ORGANIZATION_TYPE_Industrytype11,1,9
ORGANIZATION_TYPE_Industrytype12,0,9
ORGANIZATION_TYPE_Industrytype13,0,9
ORGANIZATION_TYPE_Industrytype2,0,9
ORGANIZATION_TYPE_Industrytype3,2,9
ORGANIZATION_TYPE_Industrytype4,0,9
ORGANIZATION_TYPE_Industrytype5,0,9
ORGANIZATION_TYPE_Industrytype6,0,9
ORGANIZATION_TYPE_Industrytype7,0,9
ORGANIZATION_TYPE_Industrytype8,0,9
ORGANIZATION_TYPE_Industrytype9,46,9
ORGANIZATION_TYPE_Insurance,0,9
ORGANIZATION_TYPE_Kindergarten,16,9
ORGANIZATION_TYPE_LegalServices,0,9
ORGANIZATION_TYPE_Medicine,16,9
ORGANIZATION_TYPE_Military,44,9
ORGANIZATION_TYPE_Mobile,0,9
ORGANIZATION_TYPE_Other,0,9
ORGANIZATION_TYPE_Police,26,9
ORGANIZATION_TYPE_Postal,0,9
ORGANIZATION_TYPE_Realtor,0,9
ORGANIZATION_TYPE_Religion,0,9
ORGANIZATION_TYPE_Restaurant,0,9
ORGANIZATION_TYPE_School,41,9
ORGANIZATION_TYPE_Security,0,9
ORGANIZATION_TYPE_SecurityMinistries,13,9
ORGANIZATION_TYPE_Selfemployed,59,9
ORGANIZATION_TYPE_Services,0,9
ORGANIZATION_TYPE_Telecom,0,9
ORGANIZATION_TYPE_Tradetype1,0,9
ORGANIZATION_TYPE_Tradetype2,6,9
ORGANIZATION_TYPE_Tradetype3,1,9
ORGANIZATION_TYPE_Tradetype4,0,9
ORGANIZATION_TYPE_Tradetype5,0,9
ORGANIZATION_TYPE_Tradetype6,0,9
ORGANIZATION_TYPE_Tradetype7,4,9
ORGANIZATION_TYPE_Transporttype1,0,9
ORGANIZATION_TYPE_Transporttype2,2,9
ORGANIZATION_TYPE_Transporttype3,41,9
ORGANIZATION_TYPE_Transporttype4,1,9
ORGANIZATION_TYPE_University,0,9
ORGANIZATION_TYPE_XNA,0,9
FONDKAPREMONT_MODE_notspecified,0,9
FONDKAPREMONT_MODE_orgspecaccount,1,9
FONDKAPREMONT_MODE_regoperaccount,2,9
FONDKAPREMONT_MODE_regoperspecaccount,16,9
HOUSETYPE_MODE_blockofflats,1,9
HOUSETYPE_MODE_specifichousing,0,9
HOUSETYPE_MODE_terracedhouse,0,9
WALLSMATERIAL_MODE_Block,0,9
WALLSMATERIAL_MODE_Mixed,0,9
WALLSMATERIAL_MODE_Monolithic,0,9
WALLSMATERIAL_MODE_Others,2,9
WALLSMATERIAL_MODE_Panel,16,9
WALLSMATERIAL_MODE_Stonebrick,31,9
WALLSMATERIAL_MODE_Wooden,0,9
EMERGENCYSTATE_MODE_No,0,9
EMERGENCYSTATE_MODE_Yes,0,9
DAYS_EMPLOYED_PERC,318,9
INCOME_CREDIT_PERC,244,9
INCOME_PER_PERSON,159,9
ANNUITY_INCOME_PERC,331,9
PAYMENT_RATE,1128,9
BURO_DAYS_CREDIT_MIN,131,9
BURO_DAYS_CREDIT_MAX,234,9
BURO_DAYS_CREDIT_MEAN,173,9
BURO_DAYS_CREDIT_VAR,166,9
BURO_DAYS_CREDIT_ENDDATE_MIN,88,9
BURO_DAYS_CREDIT_ENDDATE_MAX,259,9
BURO_DAYS_CREDIT_ENDDATE_MEAN,170,9
BURO_DAYS_CREDIT_UPDATE_MEAN,153,9
BURO_CREDIT_DAY_OVERDUE_MAX,2,9
BURO_CREDIT_DAY_OVERDUE_MEAN,0,9
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,308,9
BURO_AMT_CREDIT_SUM_MAX,159,9
BURO_AMT_CREDIT_SUM_MEAN,217,9
BURO_AMT_CREDIT_SUM_SUM,169,9
BURO_AMT_CREDIT_SUM_DEBT_MAX,79,9
BURO_AMT_CREDIT_SUM_DEBT_MEAN,198,9
BURO_AMT_CREDIT_SUM_DEBT_SUM,148,9
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,51,9
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,111,9
BURO_AMT_CREDIT_SUM_LIMIT_SUM,43,9
BURO_AMT_ANNUITY_MAX,49,9
BURO_AMT_ANNUITY_MEAN,54,9
BURO_CNT_CREDIT_PROLONG_SUM,1,9
BURO_MONTHS_BALANCE_MIN_MIN,33,9
BURO_MONTHS_BALANCE_MAX_MAX,6,9
BURO_MONTHS_BALANCE_SIZE_MEAN,54,9
BURO_MONTHS_BALANCE_SIZE_SUM,74,9
BURO_CREDIT_ACTIVE_Active_MEAN,69,9
BURO_CREDIT_ACTIVE_Baddebt_MEAN,0,9
BURO_CREDIT_ACTIVE_Closed_MEAN,79,9
BURO_CREDIT_ACTIVE_Sold_MEAN,15,9
BURO_CREDIT_ACTIVE_nan_MEAN,0,9
BURO_CREDIT_CURRENCY_currency1_MEAN,0,9
BURO_CREDIT_CURRENCY_currency2_MEAN,0,9
BURO_CREDIT_CURRENCY_currency3_MEAN,0,9
BURO_CREDIT_CURRENCY_currency4_MEAN,0,9
BURO_CREDIT_CURRENCY_nan_MEAN,0,9
BURO_CREDIT_TYPE_Anothertypeofloan_MEAN,5,9
BURO_CREDIT_TYPE_Carloan_MEAN,59,9
BURO_CREDIT_TYPE_Cashloannonearmarked_MEAN,0,9
BURO_CREDIT_TYPE_Consumercredit_MEAN,81,9
BURO_CREDIT_TYPE_Creditcard_MEAN,102,9
BURO_CREDIT_TYPE_Interbankcredit_MEAN,0,9
BURO_CREDIT_TYPE_Loanforbusinessdevelopment_MEAN,0,9
BURO_CREDIT_TYPE_Loanforpurchaseofsharesmarginlending_MEAN,0,9
BURO_CREDIT_TYPE_Loanforthepurchaseofequipment_MEAN,0,9
BURO_CREDIT_TYPE_Loanforworkingcapitalreplenishment_MEAN,0,9
BURO_CREDIT_TYPE_Microloan_MEAN,107,9
BURO_CREDIT_TYPE_Mobileoperatorloan_MEAN,0,9
BURO_CREDIT_TYPE_Mortgage_MEAN,85,9
BURO_CREDIT_TYPE_Realestateloan_MEAN,0,9
BURO_CREDIT_TYPE_Unknowntypeofloan_MEAN,0,9
BURO_CREDIT_TYPE_nan_MEAN,0,9
BURO_STATUS_0_MEAN_MEAN,125,9
BURO_STATUS_1_MEAN_MEAN,96,9
BURO_STATUS_2_MEAN_MEAN,7,9
BURO_STATUS_3_MEAN_MEAN,2,9
BURO_STATUS_4_MEAN_MEAN,3,9
BURO_STATUS_5_MEAN_MEAN,1,9
BURO_STATUS_C_MEAN_MEAN,74,9
BURO_STATUS_X_MEAN_MEAN,60,9
BURO_STATUS_nan_MEAN_MEAN,0,9
ACTIVE_DAYS_CREDIT_MIN,122,9
ACTIVE_DAYS_CREDIT_MAX,381,9
ACTIVE_DAYS_CREDIT_MEAN,186,9
ACTIVE_DAYS_CREDIT_VAR,161,9
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,361,9
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,243,9
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,190,9
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,240,9
ACTIVE_CREDIT_DAY_OVERDUE_MAX,0,9
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,2,9
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,202,9
ACTIVE_AMT_CREDIT_SUM_MAX,179,9
ACTIVE_AMT_CREDIT_SUM_MEAN,151,9
ACTIVE_AMT_CREDIT_SUM_SUM,211,9
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,88,9
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,191,9
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,169,9
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,41,9
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,164,9
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,56,9
ACTIVE_AMT_ANNUITY_MAX,36,9
ACTIVE_AMT_ANNUITY_MEAN,80,9
ACTIVE_CNT_CREDIT_PROLONG_SUM,2,9
ACTIVE_MONTHS_BALANCE_MIN_MIN,27,9
ACTIVE_MONTHS_BALANCE_MAX_MAX,16,9
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,98,9
ACTIVE_MONTHS_BALANCE_SIZE_SUM,62,9
CLOSED_DAYS_CREDIT_MIN,86,9
CLOSED_DAYS_CREDIT_MAX,287,9
CLOSED_DAYS_CREDIT_MEAN,102,9
CLOSED_DAYS_CREDIT_VAR,197,9
CLOSED_DAYS_CREDIT_ENDDATE_MIN,72,9
CLOSED_DAYS_CREDIT_ENDDATE_MAX,278,9
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,106,9
CLOSED_DAYS_CREDIT_UPDATE_MEAN,160,9
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,9
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,9
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,98,9
CLOSED_AMT_CREDIT_SUM_MAX,151,9
CLOSED_AMT_CREDIT_SUM_MEAN,257,9
CLOSED_AMT_CREDIT_SUM_SUM,153,9
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,31,9
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,10,9
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,4,9
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,9
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,11,9
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,0,9
CLOSED_AMT_ANNUITY_MAX,52,9
CLOSED_AMT_ANNUITY_MEAN,28,9
CLOSED_CNT_CREDIT_PROLONG_SUM,0,9
CLOSED_MONTHS_BALANCE_MIN_MIN,22,9
CLOSED_MONTHS_BALANCE_MAX_MAX,14,9
CLOSED_MONTHS_BALANCE_SIZE_MEAN,60,9
CLOSED_MONTHS_BALANCE_SIZE_SUM,59,9
PREV_AMT_ANNUITY_MIN,128,9
PREV_AMT_ANNUITY_MAX,91,9
PREV_AMT_ANNUITY_MEAN,168,9
PREV_AMT_APPLICATION_MIN,35,9
PREV_AMT_APPLICATION_MAX,49,9
PREV_AMT_APPLICATION_MEAN,114,9
PREV_AMT_CREDIT_MIN,51,9
PREV_AMT_CREDIT_MAX,88,9
PREV_AMT_CREDIT_MEAN,113,9
PREV_APP_CREDIT_PERC_MIN,173,9
PREV_APP_CREDIT_PERC_MAX,76,9
PREV_APP_CREDIT_PERC_MEAN,182,9
PREV_APP_CREDIT_PERC_VAR,187,9
PREV_AMT_DOWN_PAYMENT_MIN,45,9
PREV_AMT_DOWN_PAYMENT_MAX,80,9
PREV_AMT_DOWN_PAYMENT_MEAN,96,9
PREV_AMT_GOODS_PRICE_MIN,77,9
PREV_AMT_GOODS_PRICE_MAX,20,9
PREV_AMT_GOODS_PRICE_MEAN,70,9
PREV_HOUR_APPR_PROCESS_START_MIN,47,9
PREV_HOUR_APPR_PROCESS_START_MAX,73,9
PREV_HOUR_APPR_PROCESS_START_MEAN,140,9
PREV_RATE_DOWN_PAYMENT_MIN,70,9
PREV_RATE_DOWN_PAYMENT_MAX,101,9
PREV_RATE_DOWN_PAYMENT_MEAN,111,9
PREV_DAYS_DECISION_MIN,134,9
PREV_DAYS_DECISION_MAX,203,9
PREV_DAYS_DECISION_MEAN,142,9
PREV_CNT_PAYMENT_MEAN,318,9
PREV_CNT_PAYMENT_SUM,70,9
PREV_NAME_CONTRACT_TYPE_Cashloans_MEAN,32,9
PREV_NAME_CONTRACT_TYPE_Consumerloans_MEAN,23,9
PREV_NAME_CONTRACT_TYPE_Revolvingloans_MEAN,25,9
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,9
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,9
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,111,9
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,98,9
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,55,9
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,39,9
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,111,9
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,73,9
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,100,9
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,9
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0,9
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0,9
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buildingahouseoranannex_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Businessdevelopment_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buyingagarage_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buyingaholidayhomeland_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buyingahome_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buyinganewcar_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buyingausedcar_MEAN,1,9
PREV_NAME_CASH_LOAN_PURPOSE_Carrepairs_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Everydayexpenses_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Gasificationwatersupply_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,4,9
PREV_NAME_CASH_LOAN_PURPOSE_Moneyforathirdperson_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,12,9
PREV_NAME_CASH_LOAN_PURPOSE_Paymentsonotherloans_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Purchaseofelectronicequipment_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Refusaltonamethegoal_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,23,9
PREV_NAME_CASH_LOAN_PURPOSE_Urgentneeds_MEAN,18,9
PREV_NAME_CASH_LOAN_PURPOSE_Weddinggiftholiday_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,6,9
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,33,9
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,9
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,91,9
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,39,9
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,130,9
PREV_NAME_CONTRACT_STATUS_Unusedoffer_MEAN,1,9
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,9
PREV_NAME_PAYMENT_TYPE_Cashthroughthebank_MEAN,65,9
PREV_NAME_PAYMENT_TYPE_Cashlessfromtheaccountoftheemployer_MEAN,0,9
PREV_NAME_PAYMENT_TYPE_Noncashfromyouraccount_MEAN,3,9
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,51,9
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,9
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0,9
PREV_CODE_REJECT_REASON_HC_MEAN,35,9
PREV_CODE_REJECT_REASON_LIMIT_MEAN,35,9
PREV_CODE_REJECT_REASON_SCO_MEAN,69,9
PREV_CODE_REJECT_REASON_SCOFR_MEAN,6,9
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,9
PREV_CODE_REJECT_REASON_VERIF_MEAN,0,9
PREV_CODE_REJECT_REASON_XAP_MEAN,50,9
PREV_CODE_REJECT_REASON_XNA_MEAN,2,9
PREV_CODE_REJECT_REASON_nan_MEAN,0,9
PREV_NAME_TYPE_SUITE_Children_MEAN,35,9
PREV_NAME_TYPE_SUITE_Family_MEAN,49,9
PREV_NAME_TYPE_SUITE_Groupofpeople_MEAN,0,9
PREV_NAME_TYPE_SUITE_Other_A_MEAN,5,9
PREV_NAME_TYPE_SUITE_Other_B_MEAN,21,9
PREV_NAME_TYPE_SUITE_Spousepartner_MEAN,35,9
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,181,9
PREV_NAME_TYPE_SUITE_nan_MEAN,127,9
PREV_NAME_CLIENT_TYPE_New_MEAN,94,9
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,80,9
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,65,9
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,9
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_AdditionalService_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_AudioVideo_MEAN,37,9
PREV_NAME_GOODS_CATEGORY_AutoAccessories_MEAN,1,9
PREV_NAME_GOODS_CATEGORY_ClothingandAccessories_MEAN,4,9
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,41,9
PREV_NAME_GOODS_CATEGORY_ConstructionMaterials_MEAN,7,9
PREV_NAME_GOODS_CATEGORY_ConsumerElectronics_MEAN,39,9
PREV_NAME_GOODS_CATEGORY_DirectSales_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,35,9
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,2,9
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_HouseConstruction_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,10,9
PREV_NAME_GOODS_CATEGORY_MedicalSupplies_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,72,9
PREV_NAME_GOODS_CATEGORY_OfficeAppliances_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_PhotoCinemaEquipment_MEAN,21,9
PREV_NAME_GOODS_CATEGORY_SportandLeisure_MEAN,32,9
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,32,9
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,9
PREV_NAME_PORTFOLIO_Cards_MEAN,29,9
PREV_NAME_PORTFOLIO_Cars_MEAN,0,9
PREV_NAME_PORTFOLIO_Cash_MEAN,54,9
PREV_NAME_PORTFOLIO_POS_MEAN,39,9
PREV_NAME_PORTFOLIO_XNA_MEAN,33,9
PREV_NAME_PORTFOLIO_nan_MEAN,0,9
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,66,9
PREV_NAME_PRODUCT_TYPE_walkin_MEAN,68,9
PREV_NAME_PRODUCT_TYPE_xsell_MEAN,70,9
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,9
PREV_CHANNEL_TYPE_APCashloan_MEAN,41,9
PREV_CHANNEL_TYPE_Cardealer_MEAN,0,9
PREV_CHANNEL_TYPE_Channelofcorporatesales_MEAN,52,9
PREV_CHANNEL_TYPE_Contactcenter_MEAN,44,9
PREV_CHANNEL_TYPE_Countrywide_MEAN,84,9
PREV_CHANNEL_TYPE_Creditandcashoffices_MEAN,118,9
PREV_CHANNEL_TYPE_RegionalLocal_MEAN,31,9
PREV_CHANNEL_TYPE_Stone_MEAN,79,9
PREV_CHANNEL_TYPE_nan_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_Autotechnology_MEAN,19,9
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,13,9
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,86,9
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,4,9
PREV_NAME_SELLER_INDUSTRY_Consumerelectronics_MEAN,72,9
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,12,9
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,10,9
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_MLMpartners_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,42,9
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,9
PREV_NAME_YIELD_GROUP_XNA_MEAN,75,9
PREV_NAME_YIELD_GROUP_high_MEAN,170,9
PREV_NAME_YIELD_GROUP_low_action_MEAN,103,9
PREV_NAME_YIELD_GROUP_low_normal_MEAN,86,9
PREV_NAME_YIELD_GROUP_middle_MEAN,99,9
